comparison,target_baseline,reference_baseline,count,action,n,delta_batch_ms_mean,delta_batch_ms_p50,delta_batch_ms_p95,delta_batch_ms_max,delta_batch_ms_mean_ci95_low,delta_batch_ms_mean_ci95_high,delta_per_actor_ms_p50,delta_per_actor_ms_p95,components_delta,payload_bytes_delta_mean
semantic_proxy_minus_no_render,semantic_proxy,no_render,50,create,10,43.089159998635296,33.5048000124516,88.7393000011798,88.7393000011798,34.02236999972956,55.6666899996344,0.6700960002490319,1.774786000023596,268,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,50,pose_poll,50,1.3720600007218309,1.0212000051978976,2.9208000050857663,3.0122000171104446,1.0374680010136217,1.670698001398705,0.02042400010395795,0.058416000101715326,268,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,50,shape,10,0.6418100005248562,1.2626999960048124,2.973099981318228,2.973099981318228,-1.3260599909699522,1.8794799922034144,0.02525399992009625,0.05946199962636456,268,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,100,create,10,75.38329999661073,72.67639999918174,88.16079999087378,88.16079999087378,68.63306999875931,81.47646999568678,0.7267639999918174,0.8816079999087378,536,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,100,pose_poll,50,2.046031997888349,1.9439000025158748,3.8887999980943277,4.816099986783229,1.7042239985312335,2.3812859994359314,0.019439000025158748,0.03888799998094328,536,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,100,shape,10,3.183700004592538,3.491700001177378,5.281399993691593,5.281399993691593,2.309750004496891,4.01866000611335,0.03491700001177378,0.052813999936915934,536,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,250,create,10,172.10686999751488,157.84050000365824,256.05409998388495,256.05409998388495,153.77454000117723,193.26255999621935,0.6313620000146329,1.0242163999355398,1340,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,250,pose_poll,50,7.139221997640561,7.005899984505959,11.673200002405792,16.809200009447522,6.453619996609632,7.867963997996412,0.028023599938023835,0.04669280000962317,1340,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,250,shape,10,11.526110002887435,11.679200004437007,16.64070000697393,16.64070000697393,9.562319998804014,13.412100003915839,0.04671680001774803,0.06656280002789572,1340,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,500,create,10,364.00493000401184,353.2971000095131,712.1965999976965,712.1965999976965,267.20660000719363,468.3764600005816,0.7065942000190262,1.424393199995393,2680,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,500,pose_poll,50,10.175246000580955,11.17719998001121,39.86340000119526,49.9716000049375,6.372170002141502,13.970518003334291,0.02235439996002242,0.07972680000239052,2680,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,500,shape,10,21.590959999593906,20.021199990878813,81.68160000059288,81.68160000059288,9.402040002169088,37.7209199956269,0.040042399981757626,0.16336320000118576,2680,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,10,create,10,8.226550002291333,8.61550000263378,12.691200012341142,12.691200012341142,6.909180001821369,9.678589999384712,0.861550000263378,1.2691200012341142,100,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,10,pose_poll,50,-0.36791599908610806,-0.014200006262399256,1.9506000098772347,2.290100004756823,-0.7026739997672848,-0.06501199764898047,-0.0014200006262399256,0.19506000098772347,100,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,10,shape,10,0.07941999792819843,-0.13429998944047838,0.887200003489852,0.887200003489852,-0.17213000246556476,0.3462700013187714,-0.013429998944047838,0.0887200003489852,100,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,50,create,10,39.03627000108827,34.302000000025146,82.1767000015825,82.1767000015825,30.478580005001277,50.80867000069702,0.6860400000005029,1.64353400003165,218,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,50,pose_poll,50,0.9658979997038841,0.9756000072229654,2.0423000096343458,2.7417999954195693,0.753969999786932,1.1665959999663755,0.019512000144459307,0.040846000192686915,218,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,50,shape,10,0.6735800037859008,0.3538000019034371,3.486800007522106,3.486800007522106,0.030800001695752144,1.5040100057376549,0.0070760000380687416,0.06973600015044212,218,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,100,create,10,70.74641999934101,66.99779999325983,86.77530000568368,86.77530000568368,62.9353300013463,78.88030000176514,0.6699779999325983,0.8677530000568368,436,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,100,pose_poll,50,1.794817998597864,1.9204999844077975,3.858399999444373,4.818400004296564,1.4412579988129437,2.177239998418372,0.019204999844077975,0.03858399999444373,436,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,100,shape,10,2.894880007079337,2.766500008874573,4.300800006603822,4.300800006603822,2.113990011275746,3.5621300048660487,0.027665000088745728,0.04300800006603822,436,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,250,create,10,153.7524500003201,136.70509999792557,227.30779998528305,227.30779998528305,134.3154400034109,175.00747999729356,0.5468203999917023,0.9092311999411322,1090,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,250,pose_poll,50,6.220075999735855,5.673199993907474,12.72110000718385,16.817299998365343,5.506365999463014,6.98422000015853,0.022692799975629896,0.0508844000287354,1090,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,250,shape,10,10.928929998772219,10.324799979571253,17.347800006973557,17.347800006973557,9.126439994724933,12.919560002046637,0.04129919991828501,0.06939120002789423,1090,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,500,create,10,318.2062700012466,308.4652000106871,661.1187999951653,661.1187999951653,219.94831000338309,429.336440001498,0.6169304000213742,1.3222375999903306,2180,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,500,pose_poll,50,10.659035999560729,10.428499997942708,37.95820000232197,48.03479999827687,6.7894819981302135,14.261694001907017,0.020856999995885417,0.07591640000464395,2180,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,500,shape,10,22.468469996238127,16.69889999902807,79.26969999971334,79.26969999971334,14.19463999918662,36.284629997680895,0.033397799998056144,0.15853939999942668,2180,0.0
