baseline,count,repetition,updates_per_actor,create_total_ms,create_per_object_ms,pose_update_total_ms,pose_update_per_object_ms,shape_update_total_ms,shape_update_per_object_ms,no_op_total_ms,no_op_per_object_ms,destroy_total_ms,destroy_per_object_ms,actor_count,components_after_create,components_after_pose,components_after_shape,components_created_approx,components_destroyed_approx,components_reused_during_pose,components_reused_during_shape,descriptor_bytes,triangles_estimated,create_failures,pose_failures,shape_failures,no_op_failures,mode
box_proxy,100,2,5,20.23419999750331,0.2023419999750331,3.9145000046119094,0.007829000009223819,0.6664999964414164,0.006664999964414164,0.00039998849388211966,3.9998849388211966e-06,1.2797000090358779,0.012797000090358779,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,0,5,47.19919999479316,0.18879679997917265,10.78970001253765,0.008631760010030121,1.7366999963996932,0.006946799985598773,0.000400003045797348,1.600012183189392e-06,2.9783000063616782,0.011913200025446713,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,1,5,50.53110000153538,0.2021244000061415,11.8676999991294,0.00949415999930352,1.6231999907176942,0.006492799962870777,0.000700005330145359,2.800021320581436e-06,3.1516000017290935,0.012606400006916374,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,2,5,47.13979999360163,0.1885591999744065,9.744299997691996,0.0077954399981535975,1.4361000066855922,0.005744400026742369,0.000400003045797348,1.600012183189392e-06,3.0183000053511932,0.012073200021404773,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,0,5,113.5130000038771,0.2270260000077542,20.79039999807719,0.008316159999230877,2.9178999975556508,0.0058357999951113015,0.000400003045797348,8.00006091594696e-07,7.266000000527129,0.014532000001054257,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,1,5,108.10769999807235,0.2162153999961447,20.66759999433998,0.008267039997735991,2.9786000086460263,0.0059572000172920525,0.000400003045797348,8.00006091594696e-07,6.585100010852329,0.013170200021704659,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,2,5,110.12050000135787,0.22024100000271574,22.55239999794867,0.009020959999179467,2.9183999868109822,0.0058367999736219645,0.000400003045797348,8.00006091594696e-07,7.267199995112605,0.01453439999022521,500,500,500,500,500,500,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,0,5,1.5696000045863912,0.15696000045863912,0.28670000028796494,0.005734000005759299,0.031799994758330286,0.0031799994758330286,0.00029998773243278265,2.9998773243278265e-05,0.11430001177359372,0.011430001177359372,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,1,5,1.0473000002093613,0.10473000002093613,0.3003000019816682,0.0060060000396333635,0.03169999399688095,0.003169999399688095,0.000400003045797348,4.00003045797348e-05,0.11700000322889537,0.011700000322889537,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,2,5,1.0079999919980764,0.10079999919980764,0.27850001060869545,0.005570000212173909,0.031100003980100155,0.0031100003980100155,0.000100000761449337,1.00000761449337e-05,0.112900001113303,0.0112900001113303,10,10,10,10,10,10,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,0,5,5.227300003753044,0.10454600007506087,1.3458999892463908,0.005383599956985563,0.16419999883510172,0.0032839999767020345,0.000100000761449337,2.00001522898674e-06,0.5340000061551109,0.010680000123102218,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,1,5,5.223100000876002,0.10446200001752004,1.3510999997379258,0.005404399998951703,0.1581999968038872,0.0031639999360777438,0.000400003045797348,8.00006091594696e-06,0.5325999954948202,0.010651999909896404,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,2,5,5.194199999095872,0.10388399998191744,1.349300000583753,0.005397200002335012,0.15439999697264284,0.0030879999394528568,0.000200001522898674,4.00003045797348e-06,0.530099991010502,0.01060199982021004,50,50,50,50,50,50,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,100,0,5,11.215499995159917,0.11215499995159917,2.6889000000664964,0.005377800000132993,0.3105000068899244,0.003105000068899244,0.00029998773243278265,2.9998773243278265e-06,1.09270001121331,0.0109270001121331,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,100,1,5,11.225299997022375,0.11225299997022375,2.6907999999821186,0.005381599999964237,0.3029999934369698,0.003029999934369698,0.000200001522898674,2.00001522898674e-06,1.101300003938377,0.011013000039383769,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,100,2,5,11.519000006956048,0.11519000006956048,2.7057999977841973,0.005411599995568395,0.3099000023212284,0.003099000023212284,0.00019998697098344564,1.9998697098344564e-06,1.1449000012362376,0.011449000012362376,100,100,100,100,100,100,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,250,0,5,33.93450001021847,0.13573800004087389,6.782700002077036,0.0054261600016616285,0.7506999972974882,0.0030027999891899526,0.000300002284348011,1.200009137392044e-06,2.8426999924704432,0.011370799969881773,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,250,1,5,33.91050000209361,0.13564200000837445,6.802300005801953,0.005441840004641563,0.8054999925661832,0.003221999970264733,0.000400003045797348,1.600012183189392e-06,2.87580001167953,0.01150320004671812,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,250,2,5,35.74079999816604,0.14296319999266416,6.825300006312318,0.0054602400050498545,0.7545999978901818,0.0030183999915607274,0.000500003807246685,2.00001522898674e-06,2.9189999913796782,0.011675999965518713,250,250,250,250,250,250,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
