baseline,count,repetition,updates_per_actor,create_total_ms,create_per_object_ms,pose_update_total_ms,pose_update_per_object_ms,shape_update_total_ms,shape_update_per_object_ms,no_op_total_ms,no_op_per_object_ms,destroy_total_ms,destroy_per_object_ms,actor_count,components_after_create,components_after_pose,components_after_shape,components_created_approx,components_destroyed_approx,components_reused_during_pose,components_reused_during_shape,component_names_reused_during_pose,component_names_reused_during_shape,descriptor_bytes,triangles_estimated,create_failures,pose_failures,shape_failures,no_op_failures,mode
box_proxy,10,1,5,3.5668999917106703,0.35668999917106703,0.6123999919509515,0.01224799983901903,0.09689999569673091,0.009689999569673091,0.000300002284348011,3.00002284348011e-05,0.3605999954743311,0.03605999954743311,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,2,5,3.596599999582395,0.3596599999582395,0.6076999998185784,0.012153999996371567,0.0973999995039776,0.00973999995039776,0.000300002284348011,3.00002284348011e-05,0.35400000342633575,0.035400000342633575,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,3,5,3.5351999977137893,0.35351999977137893,0.6275000050663948,0.012550000101327896,0.10219999239780009,0.010219999239780009,0.000300002284348011,3.00002284348011e-05,0.35689999640453607,0.03568999964045361,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,4,5,3.7620000075548887,0.3762000007554889,0.6047999922884628,0.012095999845769256,0.09729999874252826,0.009729999874252826,0.000300002284348011,3.00002284348011e-05,0.3732999903149903,0.03732999903149903,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,5,5,3.572000001440756,0.3572000001440756,0.59710000641644,0.0119420001283288,0.09560000034980476,0.009560000034980476,0.000200001522898674,2.00001522898674e-05,0.35009998828172684,0.035009998828172684,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,6,5,3.6048000038135797,0.36048000038135797,0.5990999925415963,0.011981999850831926,0.09619999036658555,0.009619999036658555,0.000300002284348011,3.00002284348011e-05,0.3549999964889139,0.03549999964889139,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,7,5,3.6771000013686717,0.36771000013686717,0.6050999945728108,0.012101999891456217,0.1016999885905534,0.01016999885905534,0.000300002284348011,3.00002284348011e-05,0.36439999530557543,0.03643999953055754,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,8,5,3.5530000022845343,0.3553000002284534,0.5990000063320622,0.011980000126641244,0.09819999104365706,0.009819999104365706,0.000300002284348011,3.00002284348011e-05,0.3445000038482249,0.03445000038482249,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,10,9,5,3.760599996894598,0.3760599996894598,0.6178999901749194,0.012357999803498387,0.09539999882690609,0.009539999882690609,0.000400003045797348,4.00003045797348e-05,0.3547999949660152,0.03547999949660152,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,0,5,18.095099992933683,0.36190199985867366,2.9522999975597486,0.011809199990238994,0.45029999455437064,0.009005999891087413,0.00039998849388211966,7.999769877642393e-06,1.618100010091439,0.03236200020182878,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,1,5,18.000899988692254,0.3600179997738451,2.939800004241988,0.011759200016967952,0.45760000648442656,0.009152000129688531,0.000400003045797348,8.00006091594696e-06,1.6015000001061708,0.032030000002123415,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,2,5,15.13899999554269,0.3027799999108538,3.0138000001898035,0.012055200000759214,0.45449999743141234,0.009089999948628247,0.000400003045797348,8.00006091594696e-06,1.6394999984186143,0.032789999968372285,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,3,5,17.955700008315034,0.3591140001663007,2.9842999938409775,0.01193719997536391,0.4386000073282048,0.008772000146564096,0.000300002284348011,6.00004568696022e-06,1.655100000789389,0.03310200001578778,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,4,5,17.948699998669326,0.3589739999733865,2.9572999919764698,0.011829199967905879,0.4411999980220571,0.008823999960441142,0.000400003045797348,8.00006091594696e-06,1.6524999955436215,0.03304999991087243,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,5,5,18.17099998879712,0.3634199997759424,2.970900008222088,0.011883600032888353,0.4918999911751598,0.009837999823503196,0.000400003045797348,8.00006091594696e-06,1.7151999927591532,0.034303999855183065,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,6,5,18.469000002369285,0.3693800000473857,2.9937000072095543,0.011974800028838217,0.4626000009011477,0.009252000018022954,0.00029998773243278265,5.999754648655653e-06,1.6622999974060804,0.03324599994812161,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,7,5,18.047899997327477,0.36095799994654953,2.9643000016221777,0.01185720000648871,0.4487999976845458,0.008975999953690916,0.000400003045797348,8.00006091594696e-06,1.724300003843382,0.03448600007686764,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,8,5,17.99699998809956,0.3599399997619912,2.964700004667975,0.0118588000186719,0.4436999879544601,0.008873999759089202,0.000400003045797348,8.00006091594696e-06,1.6714999946998432,0.033429999893996865,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,50,9,5,18.739799998002127,0.37479599996004254,2.9900000081397593,0.011960000032559037,0.4680999991251156,0.009361999982502311,0.000400003045797348,8.00006091594696e-06,1.7120999982580543,0.034241999965161085,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,0,5,37.23680000985041,0.3723680000985041,5.982300004689023,0.011964600009378046,0.8956000092439353,0.008956000092439353,0.000400003045797348,4.00003045797348e-06,3.3401999971829355,0.033401999971829355,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,1,5,37.101800000527874,0.37101800000527874,5.884799989871681,0.011769599979743361,0.8717000018805265,0.008717000018805265,0.000500003807246685,5.00003807246685e-06,3.3164000051328912,0.03316400005132891,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,2,5,31.156600001850165,0.31156600001850165,5.967799996142276,0.011935599992284551,0.8871000027284026,0.008871000027284026,0.000400003045797348,4.00003045797348e-06,3.3777000062400475,0.033777000062400475,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,3,5,37.01230000297073,0.3701230000297073,5.915000001550652,0.011830000003101304,0.8972000068752095,0.008972000068752095,0.000400003045797348,4.00003045797348e-06,3.3694000012474135,0.033694000012474135,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,4,5,35.03869999258313,0.35038699992583133,5.765199995948933,0.011530399991897866,1.021399992168881,0.01021399992168881,0.0004999892553314567,4.999892553314567e-06,2.477100002579391,0.02477100002579391,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,5,5,36.91309998976067,0.36913099989760667,6.047899994882755,0.01209579998976551,0.8728999964660034,0.008728999964660034,0.000500003807246685,5.00003807246685e-06,3.3904000010807067,0.03390400001080707,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,6,5,37.989799995557405,0.37989799995557405,5.908799997996539,0.011817599995993078,0.8853000035742298,0.008853000035742298,0.00039998849388211966,3.9998849388211966e-06,3.428700001677498,0.03428700001677498,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,7,5,35.48700000101235,0.3548700000101235,5.887399995117448,0.011774799990234897,0.8782000077189878,0.008782000077189878,0.000500003807246685,5.00003807246685e-06,3.434800004470162,0.03434800004470162,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,8,5,37.55339999042917,0.3755339999042917,5.955900007393211,0.011911800014786422,0.8976000099210069,0.008976000099210069,0.000400003045797348,4.00003045797348e-06,3.5386000090511516,0.035386000090511516,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,100,9,5,30.793900004937313,0.30793900004937313,5.405500007327646,0.010811000014655292,0.8712999988347292,0.008712999988347292,0.000600004568696022,6.00004568696022e-06,3.32400000479538,0.0332400000479538,100,100,100,100,100,100,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,0,5,90.77199999592267,0.3630879999836907,15.067600004840642,0.012054080003872513,2.7172999980393797,0.010869199992157519,0.000600004568696022,2.400018274784088e-06,8.165500010363758,0.03266200004145503,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,1,5,76.04109999374487,0.30416439997497946,15.760400012368336,0.01260832000989467,2.3354000004474074,0.00934160000178963,0.0006999907782301307,2.7999631129205227e-06,9.207299997797236,0.03682919999118894,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,2,5,99.70500000054017,0.39882000000216067,14.398699990124442,0.011518959992099554,2.3861999943619594,0.009544799977447838,0.0006999907782301307,2.7999631129205227e-06,9.611300003598444,0.03844520001439378,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,3,5,98.9767999999458,0.3959071999997832,14.791300010983832,0.011833040008787066,2.1412999922176823,0.00856519996887073,0.000500003807246685,2.00001522898674e-06,8.615100014139898,0.03446040005655959,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,4,5,101.9763999938732,0.4079055999754928,14.95969999814406,0.011967759998515248,2.1194000000832602,0.008477600000333041,0.00039998849388211966,1.5999539755284786e-06,7.745800001430325,0.0309832000057213,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,5,5,66.90000000526197,0.2676000000210479,15.07250001304783,0.012058000010438264,2.249799988931045,0.00899919995572418,0.0004999892553314567,1.9999570213258266e-06,7.535500000813045,0.03014200000325218,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,6,5,69.24440000148024,0.276977600005921,15.01839999400545,0.01201471999520436,2.282000001287088,0.009128000005148351,0.000800006091594696,3.200024366378784e-06,8.574299994506873,0.03429719997802749,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,7,5,74.65369999408722,0.2986147999763489,13.798700005281717,0.011038960004225374,2.2440000029746443,0.008976000011898577,0.000500003807246685,2.00001522898674e-06,5.117900000186637,0.020471600000746548,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,8,5,73.2994999998482,0.2931979999993928,14.620300004025921,0.011696240003220736,2.2385000047506765,0.008954000019002706,0.00039998849388211966,1.5999539755284786e-06,8.750100008910522,0.03500040003564209,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,250,9,5,70.4933999950299,0.2819735999801196,14.826399987214245,0.011861119989771397,2.1775999921374023,0.00871039996854961,0.0005999900167807937,2.3999600671231747e-06,8.85769999877084,0.03543079999508336,250,250,250,250,250,250,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,0,5,162.06879999663215,0.3241375999932643,31.901900001685135,0.012760760000674054,5.260699996142648,0.010521399992285296,0.000500003807246685,1.00000761449337e-06,17.572900003870018,0.035145800007740036,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,1,5,162.01110000838526,0.3240222000167705,30.41520000260789,0.012166080001043156,4.441700002644211,0.008883400005288422,0.0004999892553314567,9.999785106629133e-07,19.08209999965038,0.03816419999930076,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,2,5,185.05829999048728,0.37011659998097457,30.80259999842383,0.012321039999369532,4.529600002570078,0.009059200005140156,0.000600004568696022,1.200009137392044e-06,21.155499998712912,0.042310999997425824,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,3,5,201.42140000825748,0.40284280001651496,30.566200002795085,0.012226480001118034,4.408000007970259,0.008816000015940517,0.000700005330145359,1.400010660290718e-06,18.866699989303015,0.03773339997860603,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,4,5,238.35280000639614,0.4767056000127923,32.09500000230037,0.012838000000920146,4.598800005624071,0.009197600011248142,0.000700005330145359,1.400010660290718e-06,22.919399998500012,0.045838799997000024,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,5,5,203.85499999974854,0.4077099999994971,30.65000000060536,0.012260000000242143,4.417300006025471,0.008834600012050942,0.000700005330145359,1.400010660290718e-06,23.114499999792315,0.04622899999958463,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,6,5,230.9363999956986,0.4618727999913972,31.724400003440678,0.012689760001376272,4.982500002370216,0.009965000004740432,0.0006999907782301307,1.3999815564602613e-06,23.925300003611483,0.047850600007222965,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,7,5,224.0204999980051,0.4480409999960102,30.696200003148988,0.012278480001259594,4.63520000630524,0.00927040001261048,0.000400003045797348,8.00006091594696e-07,20.148800002061762,0.040297600004123524,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,8,5,227.57079999428242,0.45514159998856485,33.93360000336543,0.01357344000134617,4.855199993471615,0.00971039998694323,0.000900006853044033,1.800013706088066e-06,23.770499989041127,0.047540999978082255,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
box_proxy,500,9,5,244.54620000324212,0.48909240000648424,32.46789998956956,0.012987159995827825,4.851200006669387,0.009702400013338774,0.0007999915396794677,1.5999830793589354e-06,23.02570000756532,0.04605140001513064,500,500,500,500,500,500,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,0,5,2.999200005433522,0.2999200005433522,0.4532000020844862,0.009064000041689724,0.0619000056758523,0.00619000056758523,0.000500003807246685,5.00003807246685e-05,0.44949998846277595,0.044949998846277595,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,1,5,4.008100004284643,0.40081000042846426,0.47169999743346125,0.009433999948669225,0.059999991208314896,0.0059999991208314896,0.0004999892553314567,4.9998925533145666e-05,0.48260000767186284,0.048260000767186284,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,2,5,3.2492000027559698,0.324920000275597,0.31579998903907835,0.006315999780781567,0.05599998985417187,0.005599998985417187,0.000300002284348011,3.00002284348011e-05,0.4773999971803278,0.04773999971803278,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,3,5,3.33360000513494,0.333360000513494,0.46130000555422157,0.009226000111084431,0.0543000060133636,0.00543000060133636,0.000200001522898674,2.00001522898674e-05,0.45779999345541,0.045779999345541,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,4,5,3.3894999942276627,0.33894999942276627,0.44489999709185213,0.008897999941837043,0.05299999611452222,0.005299999611452222,0.000300002284348011,3.00002284348011e-05,0.4361000028438866,0.04361000028438866,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,5,5,3.381000002264045,0.3381000002264045,0.4562999965855852,0.009125999931711704,0.05840000812895596,0.005840000812895596,0.000300002284348011,3.00002284348011e-05,0.45680000039283186,0.045680000039283186,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,6,5,3.4016999998129904,0.34016999998129904,0.4572999896481633,0.009145999792963266,0.05400000372901559,0.005400000372901559,0.000300002284348011,3.00002284348011e-05,0.45989999489393085,0.045989999489393085,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,7,5,3.3678999898256734,0.33678999898256734,0.44970000453758985,0.008994000090751797,0.05370000144466758,0.005370000144466758,0.000300002284348011,3.00002284348011e-05,0.45370000589173287,0.04537000058917329,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,8,5,3.360600006999448,0.3360600006999448,0.4425999941304326,0.008851999882608652,0.05329999839887023,0.005329999839887023,0.000300002284348011,3.00002284348011e-05,0.4638999962480739,0.04638999962480739,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,10,9,5,3.3737000048859045,0.33737000048859045,0.44809999235440046,0.008961999847088009,0.053799987654201686,0.005379998765420169,0.000200001522898674,2.00001522898674e-05,0.4718999989563599,0.04718999989563599,10,10,10,10,10,10,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,0,5,17.243799986317754,0.3448759997263551,2.152899993234314,0.008611599972937256,0.2947999892057851,0.005895999784115702,0.000300002284348011,6.00004568696022e-06,1.9395000126678497,0.03879000025335699,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,1,5,17.25189998978749,0.3450379997957498,2.1612999989883974,0.00864519999595359,0.27689999842550606,0.005537999968510121,0.000500003807246685,1.00000761449337e-05,1.8814000068232417,0.037628000136464834,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
ellipsoid_proxy,50,2,5,17.215500003658235,0.3443100000731647,2.158499992219731,0.008633999968878925,0.2825999981723726,0.005651999963447452,0.000400003045797348,8.00006091594696e-06,2.1943000028841197,0.043886000057682395,50,50,50,50,50,50,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
