baseline,count,action,n,batch_total_ms_mean,batch_total_ms_p50,batch_total_ms_p95,batch_total_ms_max,per_actor_ms_p50,per_actor_ms_p95,http_requests,components_after_action,payload_bytes_mean
unreal_assets,50,shape,10,7.366260001435876,7.171899997047149,8.944999994128011,8.944999994128011,0.14343799994094297,0.17889999988256022,10,50,18262
unreal_assets,100,create,10,68.84457999840379,69.66729999112431,75.99820000177715,75.99820000177715,0.6966729999112431,0.7599820000177715,10,100,492107
unreal_assets,100,pose_poll,50,8.635574000072666,8.461599994916469,10.514399997191504,10.70889999391511,0.08461599994916469,0.10514399997191504,50,100,27515.4
unreal_assets,100,shape,10,9.810160000051837,9.514500008663163,11.875800002599135,11.875800002599135,0.09514500008663163,0.11875800002599135,10,100,36509
unreal_assets,250,create,10,182.54234999767505,170.0408999895444,316.1194999993313,316.1194999993313,0.6801635999581777,1.2644779999973252,10,250,1230421
unreal_assets,250,pose_poll,50,14.476747999724466,12.815699999919161,26.675200002500787,40.360999992117286,0.051262799999676645,0.10670080001000315,50,250,68916.8
unreal_assets,250,shape,10,18.662080004287418,16.1155000096187,39.94220000458881,39.94220000458881,0.0644620000384748,0.15976880001835525,10,250,91396
unreal_assets,500,create,10,346.8253299986827,342.0320000004722,376.57279999984894,376.57279999984894,0.6840640000009444,0.7531455999996979,10,500,2460928
unreal_assets,500,pose_poll,50,21.61001200089231,21.155499998712912,27.339199994457886,32.47590000682976,0.042310999997425824,0.05467839998891577,50,500,137918.2
unreal_assets,500,shape,10,29.022990001249127,27.2739000065485,41.07710000243969,41.07710000243969,0.054547800013097,0.08215420000487939,10,500,182878
semantic_proxy,10,create,10,22.997330001089722,22.777699996368028,24.88259998790454,24.88259998790454,2.277769999636803,2.488259998790454,10,110,58384
semantic_proxy,10,pose_poll,50,5.812428001663648,5.797899997560307,5.895800000871532,7.42290000198409,0.5797899997560307,0.5895800000871532,50,110,2772.6
semantic_proxy,10,shape,10,5.628199999046046,5.3817000007256866,6.374999997206032,6.374999997206032,0.5381700000725687,0.6374999997206032,10,110,3680
semantic_proxy,50,create,10,72.59802999760723,70.74380000995006,78.9292999979807,78.9292999979807,1.4148760001990013,1.5785859999596141,10,268,246060
semantic_proxy,50,pose_poll,50,7.600396001362242,7.540899998275563,9.590200003003702,9.839699996518902,0.15081799996551126,0.19180400006007403,50,268,13765.4
semantic_proxy,50,shape,10,9.588009999424685,8.994899995741434,11.99070000438951,11.99070000438951,0.1798979999148287,0.2398140000877902,10,268,18262
semantic_proxy,100,create,10,141.56678000435932,144.19429999543354,153.38299999712035,153.38299999712035,1.4419429999543354,1.5338299999712035,10,536,492107
semantic_proxy,100,pose_poll,50,10.868547999416478,10.491599998204038,12.427699999534525,12.793899993994273,0.10491599998204038,0.12427699999534525,50,536,27515.4
semantic_proxy,100,shape,10,13.980619999347255,13.780499997665174,16.673999998602085,16.673999998602085,0.13780499997665174,0.16673999998602085,10,536,36509
semantic_proxy,250,create,10,356.2225400019088,337.39230000355747,440.0208000006387,440.0208000006387,1.3495692000142299,1.7600832000025548,10,1340,1230421
semantic_proxy,250,pose_poll,50,20.690189999877475,19.051499999477528,35.424400004558265,46.27069999696687,0.07620599999791011,0.14169760001823306,50,1340,68916.8
semantic_proxy,250,shape,10,28.489469998748973,28.14100000250619,37.2672999947099,37.2672999947099,0.11256400001002476,0.1490691999788396,10,1340,91396
semantic_proxy,500,create,10,752.4000000019441,678.9782000123523,1235.7014000008348,1235.7014000008348,1.3579564000247046,2.4714028000016697,10,2680,2460928
semantic_proxy,500,pose_poll,50,31.271274001337588,30.722200011950918,35.457199992379174,36.605799992685206,0.061444400023901835,0.07091439998475835,50,2680,137918.2
semantic_proxy,500,shape,10,46.77844000107143,46.0836999991443,54.97380001179408,54.97380001179408,0.0921673999982886,0.10994760002358817,10,2680,182878
