comparison,target_baseline,reference_baseline,count,action,n,delta_batch_ms_mean,delta_batch_ms_p50,delta_batch_ms_p95,delta_batch_ms_max,delta_batch_ms_mean_ci95_low,delta_batch_ms_mean_ci95_high,delta_per_actor_ms_p50,delta_per_actor_ms_p95,components_delta,payload_bytes_delta_mean
unreal_assets_minus_no_render,unreal_assets,no_render,250,pose_poll,50,0.9395579996635206,0.4158000083407387,3.7975000159349293,16.430699994089082,0.23475600173696876,1.8203940003877506,0.0016632000333629549,0.015190000063739717,250,0.0
unreal_assets_minus_no_render,unreal_assets,no_render,250,shape,10,1.1519800056703389,1.1775000166380778,4.748100007418543,4.748100007418543,0.06564000359503552,2.315100004489068,0.004710000066552311,0.018992400029674172,250,0.0
unreal_assets_minus_no_render,unreal_assets,no_render,500,create,10,8.407799997075927,33.36430000490509,81.55359998636413,81.55359998636413,-58.792009999160655,49.36849999357946,0.06672860000981018,0.16310719997272827,500,0.0
unreal_assets_minus_no_render,unreal_assets,no_render,500,pose_poll,50,-0.29623599781189114,1.0501000215299428,9.32810001540929,12.020600013784133,-2.4411559957661666,1.864666004839819,0.0021002000430598855,0.01865620003081858,500,0.0
unreal_assets_minus_no_render,unreal_assets,no_render,500,shape,10,-2.7303399983793497,0.5908000021008775,12.562899995828047,12.562899995828047,-10.631380003178492,4.074620000028517,0.001181600004201755,0.025125799991656095,500,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,10,create,10,11.310859999503009,11.626299994532019,13.080600008834153,13.080600008834153,10.139569999591913,12.326250002661254,1.162629999453202,1.3080600008834153,110,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,10,pose_poll,50,-0.010643996938597411,-0.012100004823878407,0.10470001143403351,1.5366000006906688,-0.08436799485934898,0.0788160040974617,-0.0012100004823878407,0.010470001143403351,110,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,10,shape,10,-0.044110004091635346,-0.27709999994840473,0.751899991882965,0.751899991882965,-0.29723000479862094,0.23695999261690304,-0.027709999994840473,0.0751899991882965,110,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,50,create,10,39.240099997550715,37.54040000785608,45.98999999871012,45.98999999871012,36.0782100004144,42.16818000131752,0.7508080001571216,0.9197999999742024,268,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,50,pose_poll,50,1.0937080017174594,0.9960999886970967,2.310799987753853,3.7160999927436933,0.821590005652979,1.3746400023228489,0.019921999773941934,0.046215999755077064,268,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,50,shape,10,2.3585700007970445,1.9224999996367842,4.531300000962801,4.531300000962801,1.6061999995145015,3.1830999985686503,0.038449999992735684,0.09062600001925603,268,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,100,create,10,75.97320000495529,80.70750000479165,87.46460000111256,87.46460000111256,67.99922000500374,83.29297000018414,0.8070750000479165,0.8746460000111256,536,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,100,pose_poll,50,2.765093999914825,2.7972999960184097,4.837000014958903,4.9765999865485355,2.3595179998665117,3.1330040001193993,0.027972999960184097,0.04837000014958903,536,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,100,shape,10,5.004439997719601,4.866799994488247,7.513799995649606,7.513799995649606,4.03841999504948,5.955720000201836,0.04866799994488247,0.07513799995649606,536,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,250,create,10,195.08333999983734,190.80740000936203,224.7339000023203,224.7339000023203,184.3561999994563,206.35470999841345,0.7632296000374481,0.8989356000092812,1340,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,250,pose_poll,50,7.1529999998165295,7.391400009510107,11.299799996777438,30.196599996997975,5.71615200053202,8.633022000140045,0.02956560003804043,0.04519919998710975,1340,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,250,shape,10,10.979370000131894,12.766100015142001,17.18049999908544,17.18049999908544,7.508709997637197,13.823420002881903,0.051064400060568005,0.06872199999634176,1340,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,500,create,10,413.98247000033734,352.77640000276733,959.7439999924973,959.7439999924973,342.8091400055564,537.9747899991344,0.7055528000055347,1.9194879999849945,2680,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,500,pose_poll,50,9.365026002633385,10.838299989700317,17.184500000439584,19.148300008964725,7.4722960038343444,11.299266004061792,0.021676599979400635,0.03436900000087917,2680,0.0
semantic_proxy_minus_no_render,semantic_proxy,no_render,500,shape,10,15.025110001442954,18.901600007666275,23.310999997192994,23.310999997192994,8.59550000022864,20.242879998113494,0.03780320001533255,0.04662199999438599,2680,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,10,create,10,10.028660003445111,9.872599999653175,11.59570000891108,11.59570000891108,9.478859999217093,10.59471000044141,0.9872599999653175,1.159570000891108,100,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,10,pose_poll,50,-0.037437998107634485,0.0010999938240274787,0.4622999986167997,1.0467999964021146,-0.13575399643741548,0.06099600170273334,0.00010999938240274787,0.04622999986167997,100,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,10,shape,10,0.01962999813258648,-0.2040999970631674,0.7772999815642834,0.7772999815642834,-0.22855999850435182,0.28805999318137765,-0.02040999970631674,0.07772999815642834,100,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,50,create,10,35.741839998809155,38.0864000035217,43.503799999598414,43.503799999598414,31.581129995174706,39.596600002550986,0.7617280000704341,0.8700759999919683,218,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,50,pose_poll,50,0.9827440016670153,0.8708000095793977,2.9806000093230978,3.823300008662045,0.6616460008081049,1.3158840034157038,0.017416000191587955,0.059612000186461955,218,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,50,shape,10,2.221749997988809,1.9973999878857285,4.933700009132735,4.933700009132735,1.390920000267215,3.0703099982929416,0.03994799975771457,0.09867400018265471,218,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,100,create,10,72.72220000595553,74.95520000520628,86.32970000326168,86.32970000326168,64.52136000443716,79.76996000506915,0.7495520000520628,0.8632970000326168,436,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,100,pose_poll,50,2.2329739993438125,2.0401999936439097,4.71809999726247,4.91889999830164,1.844612000277266,2.590721997548826,0.020401999936439097,0.047180999972624704,436,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,100,shape,10,4.170459999295417,4.897799997706898,6.575899999006651,6.575899999006651,3.043659994727932,5.274270001973491,0.048977999977068976,0.06575899999006651,436,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,250,create,10,173.68019000423374,167.35140001401305,219.3639000033727,219.3639000033727,157.01288000127533,191.14768000872573,0.6694056000560522,0.8774556000134908,1090,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,250,pose_poll,50,6.213442000153009,6.484500001533888,10.384900000644848,25.476399998296984,4.861797999765258,7.564712000603322,0.025938000006135553,0.04153960000257939,1090,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,250,shape,10,9.827389994461555,11.91639999160543,15.030299997306429,15.030299997306429,6.618929991964251,12.42592999478802,0.04766559996642172,0.060121199989225715,1090,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,500,create,10,405.5746700032614,320.2227000001585,878.1904000061331,878.1904000061331,317.1157900040271,522.470840002643,0.640445400000317,1.7563808000122663,2180,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,500,pose_poll,50,9.661262000445276,9.96980001218617,15.389100008178502,16.095999992103316,8.455257999594323,10.747773997718468,0.01993960002437234,0.030778200016357005,2180,0.0
semantic_proxy_minus_unreal_assets,semantic_proxy,unreal_assets,500,shape,10,17.755449999822304,18.71709999977611,24.808400004985742,24.808400004985742,14.241989995935,21.08583000372164,0.03743419999955222,0.049616800009971485,2180,0.0
