backend,count,repetition,action,sequence,payload_bytes,elapsed_ms,ok,managed_actors,static_mesh_components,estimated_triangles,estimated_draw_calls
semantic_proxy,10,0,pose_update,10,13032,0.839900,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,1,12973,1.638200,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,2,12843,1.054000,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,3,12962,1.020600,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,4,12605,0.806900,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,5,12845,0.838500,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,6,12846,1.109700,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,7,12963,0.985600,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,8,12859,0.914400,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,9,12760,1.080000,1,10,44,23760,44
semantic_proxy,10,0,shape_param_update,10,12860,0.811500,1,10,44,23760,44
semantic_proxy,10,1,create,0,38016,6.035700,1,10,44,23760,44
semantic_proxy,10,1,pose_update,1,13205,1.038400,1,10,44,23760,44
semantic_proxy,10,1,pose_update,2,13075,0.942000,1,10,44,23760,44
semantic_proxy,10,1,pose_update,3,13137,0.945500,1,10,44,23760,44
semantic_proxy,10,1,pose_update,4,12838,0.995400,1,10,44,23760,44
semantic_proxy,10,1,pose_update,5,13077,0.832200,1,10,44,23760,44
semantic_proxy,10,1,pose_update,6,12993,0.888300,1,10,44,23760,44
semantic_proxy,10,1,pose_update,7,13194,0.946700,1,10,44,23760,44
semantic_proxy,10,1,pose_update,8,13091,1.010400,1,10,44,23760,44
semantic_proxy,10,1,pose_update,9,12935,1.004300,1,10,44,23760,44
semantic_proxy,10,1,pose_update,10,13032,0.945300,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,1,12973,1.277000,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,2,12843,0.830900,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,3,12962,0.818100,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,4,12605,1.092100,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,5,12845,0.975600,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,6,12846,1.074800,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,7,12963,0.898600,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,8,12859,1.095900,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,9,12760,0.942400,1,10,44,23760,44
semantic_proxy,10,1,shape_param_update,10,12860,0.999200,1,10,44,23760,44
semantic_proxy,10,2,create,0,38016,5.345000,1,10,44,23760,44
semantic_proxy,10,2,pose_update,1,13205,0.963600,1,10,44,23760,44
semantic_proxy,10,2,pose_update,2,13075,0.956400,1,10,44,23760,44
semantic_proxy,10,2,pose_update,3,13137,1.013500,1,10,44,23760,44
semantic_proxy,10,2,pose_update,4,12838,0.824700,1,10,44,23760,44
semantic_proxy,10,2,pose_update,5,13077,0.902400,1,10,44,23760,44
semantic_proxy,10,2,pose_update,6,12993,0.862000,1,10,44,23760,44
semantic_proxy,10,2,pose_update,7,13194,0.964200,1,10,44,23760,44
semantic_proxy,10,2,pose_update,8,13091,0.802100,1,10,44,23760,44
semantic_proxy,10,2,pose_update,9,12935,0.793600,1,10,44,23760,44
semantic_proxy,10,2,pose_update,10,13032,1.028300,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,1,12973,1.138500,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,2,12843,0.978600,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,3,12962,0.869900,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,4,12605,0.878300,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,5,12845,1.138900,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,6,12846,1.078200,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,7,12963,0.895900,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,8,12859,1.098600,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,9,12760,1.019900,1,10,44,23760,44
semantic_proxy,10,2,shape_param_update,10,12860,0.877300,1,10,44,23760,44
semantic_proxy,50,0,create,0,188344,22.209700,1,50,216,104432,216
semantic_proxy,50,0,pose_update,1,65506,4.204700,1,50,216,104432,216
semantic_proxy,50,0,pose_update,2,64856,4.797700,1,50,216,104432,216
semantic_proxy,50,0,pose_update,3,65310,4.326300,1,50,216,104432,216
semantic_proxy,50,0,pose_update,4,63659,4.044400,1,50,216,104432,216
semantic_proxy,50,0,pose_update,5,64845,4.324500,1,50,216,104432,216
semantic_proxy,50,0,pose_update,6,64636,4.425500,1,50,216,104432,216
semantic_proxy,50,0,pose_update,7,65421,4.047100,1,50,216,104432,216
semantic_proxy,50,0,pose_update,8,65080,4.191100,1,50,216,104432,216
semantic_proxy,50,0,pose_update,9,64497,4.672600,1,50,216,104432,216
semantic_proxy,50,0,pose_update,10,64960,4.638300,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,1,64491,5.290000,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,2,63839,4.269300,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,3,64406,4.674800,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,4,62643,4.999100,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,5,63842,4.579600,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,6,63848,5.523900,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,7,64407,4.905400,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,8,63934,5.044000,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,9,63463,4.672500,1,50,216,104432,216
semantic_proxy,50,0,shape_param_update,10,63934,4.693400,1,50,216,104432,216
semantic_proxy,50,1,create,0,188344,22.473800,1,50,216,104432,216
semantic_proxy,50,1,pose_update,1,65506,4.259200,1,50,216,104432,216
semantic_proxy,50,1,pose_update,2,64856,3.836100,1,50,216,104432,216
semantic_proxy,50,1,pose_update,3,65310,4.424000,1,50,216,104432,216
semantic_proxy,50,1,pose_update,4,63659,4.443700,1,50,216,104432,216
semantic_proxy,50,1,pose_update,5,64845,4.560400,1,50,216,104432,216
semantic_proxy,50,1,pose_update,6,64636,4.515200,1,50,216,104432,216
semantic_proxy,50,1,pose_update,7,65421,3.936400,1,50,216,104432,216
semantic_proxy,50,1,pose_update,8,65080,4.427300,1,50,216,104432,216
semantic_proxy,50,1,pose_update,9,64497,4.430200,1,50,216,104432,216
semantic_proxy,50,1,pose_update,10,64960,4.161300,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,1,64491,4.917300,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,2,63839,3.885400,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,3,64406,4.101900,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,4,62643,4.586400,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,5,63842,4.327000,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,6,63848,4.044700,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,7,64407,5.185400,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,8,63934,4.590100,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,9,63463,4.653700,1,50,216,104432,216
semantic_proxy,50,1,shape_param_update,10,63934,4.451000,1,50,216,104432,216
semantic_proxy,50,2,create,0,188344,23.604600,1,50,216,104432,216
semantic_proxy,50,2,pose_update,1,65506,4.247800,1,50,216,104432,216
semantic_proxy,50,2,pose_update,2,64856,4.700200,1,50,216,104432,216
semantic_proxy,50,2,pose_update,3,65310,3.663100,1,50,216,104432,216
semantic_proxy,50,2,pose_update,4,63659,3.818200,1,50,216,104432,216
semantic_proxy,50,2,pose_update,5,64845,3.990400,1,50,216,104432,216
semantic_proxy,50,2,pose_update,6,64636,3.617800,1,50,216,104432,216
semantic_proxy,50,2,pose_update,7,65421,4.130600,1,50,216,104432,216
semantic_proxy,50,2,pose_update,8,65080,3.784700,1,50,216,104432,216
semantic_proxy,50,2,pose_update,9,64497,4.445100,1,50,216,104432,216
semantic_proxy,50,2,pose_update,10,64960,3.882600,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,1,64491,5.039600,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,2,63839,4.354700,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,3,64406,4.930000,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,4,62643,4.328100,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,5,63842,4.409800,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,6,63848,4.866900,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,7,64407,4.023900,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,8,63934,4.708800,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,9,63463,4.449500,1,50,216,104432,216
semantic_proxy,50,2,shape_param_update,10,63934,4.722400,1,50,216,104432,216
semantic_proxy,100,0,create,0,376605,46.067300,1,100,432,208864,432
semantic_proxy,100,0,pose_update,1,130758,8.954300,1,100,432,208864,432
semantic_proxy,100,0,pose_update,2,129190,7.991800,1,100,432,208864,432
semantic_proxy,100,0,pose_update,3,130444,8.641600,1,100,432,208864,432
semantic_proxy,100,0,pose_update,4,126795,8.686900,1,100,432,208864,432
semantic_proxy,100,0,pose_update,5,129419,8.937700,1,100,432,208864,432
semantic_proxy,100,0,pose_update,6,128925,7.883800,1,100,432,208864,432
semantic_proxy,100,0,pose_update,7,130583,9.145200,1,100,432,208864,432
semantic_proxy,100,0,pose_update,8,130023,7.675100,1,100,432,208864,432
semantic_proxy,100,0,pose_update,9,128936,8.711200,1,100,432,208864,432
semantic_proxy,100,0,pose_update,10,129882,8.552300,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,1,128880,9.682600,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,2,127580,8.663900,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,3,128710,8.935800,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,4,125181,8.749500,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,5,127581,9.547600,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,6,127596,8.548200,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,7,128713,8.620200,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,8,127763,8.930900,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,9,126820,9.242300,1,100,432,208864,432
semantic_proxy,100,0,shape_param_update,10,127765,9.652600,1,100,432,208864,432
semantic_proxy,100,1,create,0,376605,45.805200,1,100,432,208864,432
semantic_proxy,100,1,pose_update,1,130758,8.105100,1,100,432,208864,432
semantic_proxy,100,1,pose_update,2,129190,8.212000,1,100,432,208864,432
semantic_proxy,100,1,pose_update,3,130444,9.204200,1,100,432,208864,432
semantic_proxy,100,1,pose_update,4,126795,8.559400,1,100,432,208864,432
semantic_proxy,100,1,pose_update,5,129419,8.422600,1,100,432,208864,432
semantic_proxy,100,1,pose_update,6,128925,6.778200,1,100,432,208864,432
semantic_proxy,100,1,pose_update,7,130583,7.800300,1,100,432,208864,432
semantic_proxy,100,1,pose_update,8,130023,9.481100,1,100,432,208864,432
semantic_proxy,100,1,pose_update,9,128936,5.964300,1,100,432,208864,432
semantic_proxy,100,1,pose_update,10,129882,7.781900,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,1,128880,11.171000,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,2,127580,9.612800,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,3,128710,9.051900,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,4,125181,9.035000,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,5,127581,9.761700,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,6,127596,9.105300,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,7,128713,10.302200,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,8,127763,8.718200,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,9,126820,8.282100,1,100,432,208864,432
semantic_proxy,100,1,shape_param_update,10,127765,9.954000,1,100,432,208864,432
semantic_proxy,100,2,create,0,376605,53.964300,1,100,432,208864,432
semantic_proxy,100,2,pose_update,1,130758,6.850000,1,100,432,208864,432
semantic_proxy,100,2,pose_update,2,129190,7.602300,1,100,432,208864,432
semantic_proxy,100,2,pose_update,3,130444,8.362800,1,100,432,208864,432
semantic_proxy,100,2,pose_update,4,126795,8.626100,1,100,432,208864,432
semantic_proxy,100,2,pose_update,5,129419,8.526400,1,100,432,208864,432
semantic_proxy,100,2,pose_update,6,128925,9.136400,1,100,432,208864,432
semantic_proxy,100,2,pose_update,7,130583,8.501700,1,100,432,208864,432
semantic_proxy,100,2,pose_update,8,130023,8.542100,1,100,432,208864,432
semantic_proxy,100,2,pose_update,9,128936,8.337400,1,100,432,208864,432
semantic_proxy,100,2,pose_update,10,129882,8.512600,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,1,128880,10.017800,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,2,127580,9.015500,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,3,128710,9.038600,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,4,125181,8.985500,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,5,127581,9.469500,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,6,127596,9.336600,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,7,128713,9.713900,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,8,127763,10.564400,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,9,126820,9.841600,1,100,432,208864,432
semantic_proxy,100,2,shape_param_update,10,127765,9.787300,1,100,432,208864,432
