vf_frame,t_unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw
205,1783330761.608937,42.14405522532809,-1.5882591227869252,303.29455738502975,46.914557385029724,-0.21113934625743241,-6.583418038772297,347.61
206,1783330761.7093756,42.14406126327089,-1.5882607889812677,303.55853083568843,47.17853083568841,-0.29,-6.749632708922104,347.6103672910779
207,1783330761.8088143,42.144068512607156,-1.5882630625214318,303.2806303579339,46.90063035793386,-0.1456217852396799,-6.63,347.53812607158676
208,1783330761.9092531,42.14407389574908,-1.5882645985830275,303.5264777370058,47.146477737005775,-0.00014169724566500189,-6.749858302754335,347.6167611314971
209,1783330762.009203,42.14408115338391,-1.5882670977440618,303.0598502673929,46.679850267392915,0.19511279691611436,-6.914661609251657,347.49511279691615
210,1783330762.1091304,42.14408749667756,-1.5882688081847873,303.5380307979039,47.158030797903926,0.263606159580786,-6.737212319161572,347.5627876808384
211,1783330762.2095692,42.144095188957,-1.5882712629856675,303.2683980889818,46.88839808898182,0.28580095550908935,-6.7958009555090895,347.4520995222454
212,1783330762.309008,42.14410055335964,-1.5882728177865473,303.5029644245506,47.12296442455063,0.19059288491012694,-6.701185769820254,347.46881423017976
213,1783330762.4094467,42.144108608624755,-1.5882754725874273,303.26543123787394,46.88543123787398,0.26817249514959257,-6.8009137524252035,347.35091375242524
214,1783330762.5088854,42.14411463375713,-1.5882771273883072,303.5303184409579,47.15031844095786,0.39,-6.667579610239466,347.35242038976054
215,1783330762.609324,42.14412194656756,-1.588279721459458,303.2303648645207,46.850364864520685,0.32,-6.807854054191726,347.29607297290414
216,1783330762.7087626,42.144127310970205,-1.5882811913267114,303.4782653422752,47.098265342275226,0.3454336644311934,-6.69369900670642,347.3454336644312
217,1783330762.8092015,42.14413517537284,-1.5882837917909471,303.2452984911674,46.865298491167394,0.2861193964669565,-6.83,347.27
218,1783330762.9096403,42.14414063977548,-1.588285346591827,303.4862122435926,47.106212243592594,0.3915530608981476,-6.8060224519166725,347.25
219,1783330763.009079,42.144148705106595,-1.5882880013927068,303.2502321178141,46.87023211781409,0.4901392706884576,-6.3199535764371815,347.25995357643717
220,1783330763.1095176,42.14415475397862,-1.588289756193587,303.5226989311374,47.14269893113744,0.6585397862274885,-6.274380641317534,347.2385397862275
221,1783330763.2089562,42.14416220331489,-1.5882923406629779,303.21813259556865,46.838132595568645,0.6970331488921602,-6.0,347.2829668511078
222,1783330763.309395,42.14416759738604,-1.5882939105302312,303.4721060462273,47.09210604622731,0.7755265115568273,-6.061314419102209,347.1855265115568
223,1783330763.4088337,42.14417586178868,-1.5882966803974845,303.1900993711075,46.81009937110752,0.82,-5.66205962266451,347.25
224,1783330763.5092726,42.14418102619132,-1.5882982502647378,303.4600529475447,47.08005294754468,0.850052947544682,-5.782407341796807,347.2650264737723
225,1783330763.608812,42.144189190593956,-1.5883009301979865,303.1940263982034,46.81402639820337,1.088993400449158,-5.411006599550842,347.3389934004491
226,1783330763.70915,42.1441943549966,-1.5883024849988665,303.447999848862,47.06799984886206,1.04,-5.527999848862055,347.3
227,1783330763.809388,42.14420223946599,-1.5883051397997463,303.2019732995207,46.82197329952072,1.01,-5.774013350239638,347.34
228,1783330763.9090273,42.14420708380188,-1.5883064946006262,303.4294600626346,47.04946006263456,0.98,-5.539460062634557,347.32648668754484
229,1783330764.009466,42.144213243017575,-1.5883083972070293,303.4158977405714,47.035897740571414,0.9500398995809518,-5.800039899580952,347.4
230,1783330764.1089046,42.14422044734129,-1.5883106042023862,303.44389365149675,47.06389365149676,0.8095797613774266,-5.707367064370956,347.4095797613774
231,1783330764.2093437,42.1442288770098,-1.5883133393355109,303.2178671021554,46.83786710215545,0.5960664489222744,-5.991966775538863,347.2939335510777
232,1783330764.3087823,42.14423414141244,-1.5883148092027641,303.4718405528142,47.09184055281414,0.48861958538939687,-5.976318894371725,347.38
233,1783330764.409221,42.14424210581508,-1.588317368605026,303.224767504341,46.84476750434101,0.29313949739539563,-5.604767504341008,347.36
234,1783330764.5094044,42.14424737021772,-1.588318823405906,303.4772343176644,47.09723431766439,0.12510627293424478,-6.227659409401367,347.3625531364671
235,1783330764.6090984,42.14425529402262,-1.588321278206786,303.2597011309877,46.879701130987726,0.07,-5.857820678592634,347.28594022619757
236,1783330764.709537,42.14426124335888,-1.5883229330076658,303.51773435544885,47.13773435544886,0.03113282227556738,-6.015664111377837,347.33
237,1783330764.8089757,42.14426846342564,-1.5883253585390305,303.24170780610757,46.86170780610755,-0.052926951526887936,-5.372191454193362,347.32
238,1783330764.9094145,42.14427362782828,-1.5883267284062839,303.4756812567662,47.09568125676623,-0.07715937161688999,-3.778579685808445,347.3228406283831
