baseline,count,action,n,batch_total_ms_mean,batch_total_ms_p50,batch_total_ms_p95,batch_total_ms_max,per_actor_ms_p50,per_actor_ms_p95,http_requests,components_after_action,payload_bytes_mean
unreal_assets,500,pose_poll,50,22.675047998782247,20.750600000610575,44.32450000604149,51.0095000063302,0.04150120000122115,0.08864900001208298,50,500,137918.2
unreal_assets,500,shape,10,28.63189999916358,28.493199992226437,36.8597999913618,36.8597999913618,0.05698639998445287,0.0737195999827236,10,500,182878
semantic_proxy,10,create,10,22.854880001978017,22.945000004256144,25.767699989955872,25.767699989955872,2.2945000004256144,2.5767699989955872,10,110,58384
semantic_proxy,10,pose_poll,50,5.863102001021616,5.78720000339672,7.191700002294965,7.310300003155135,0.578720000339672,0.7191700002294965,50,110,2772.6
semantic_proxy,10,shape,10,5.767579999519512,5.318600000464357,7.166199997300282,7.166199997300282,0.5318600000464357,0.7166199997300282,10,110,3680
semantic_proxy,50,create,10,66.56813999870792,67.37530000100378,78.75079999212176,78.75079999212176,1.3475060000200756,1.5750159998424351,10,268,246060
semantic_proxy,50,pose_poll,50,7.253401998314075,6.743599995388649,9.501699998509139,9.892400004900992,0.134871999907773,0.19003399997018278,50,268,13765.4
semantic_proxy,50,shape,10,9.254009999858681,9.140900001511909,9.824799999478273,9.824799999478273,0.18281800003023818,0.19649599998956546,10,268,18262
semantic_proxy,100,create,10,149.0394800013746,138.90730000275653,222.4590999976499,222.4590999976499,1.3890730000275653,2.224590999976499,10,536,492107
semantic_proxy,100,pose_poll,50,13.642206000513397,10.560000009718351,29.417000012472272,38.62360000493936,0.10560000009718351,0.2941700001247227,50,536,27515.4
semantic_proxy,100,shape,10,18.085360003169626,14.754799994989298,39.76730001159012,39.76730001159012,0.14754799994989298,0.39767300011590123,10,536,36509
semantic_proxy,250,create,10,372.2395200005849,339.27609999955166,629.7166000003926,629.7166000003926,1.3571043999982066,2.5188664000015706,10,1340,1230421
semantic_proxy,250,pose_poll,50,20.102178000379354,18.3106000040425,31.639600012567826,50.63450000307057,0.07324240001617,0.1265584000502713,50,1340,68916.8
semantic_proxy,250,shape,10,28.562119997513946,26.50349999021273,54.683599999407306,54.683599999407306,0.10601399996085092,0.21873439999762923,10,1340,91396
semantic_proxy,500,create,10,687.9712499983725,681.698200001847,755.9195999929216,755.9195999929216,1.363396400003694,1.5118391999858432,10,2680,2460928
semantic_proxy,500,pose_poll,50,31.963979999127332,30.88620000926312,40.673199997399934,42.71850000077393,0.06177240001852624,0.08134639999479987,50,2680,137918.2
semantic_proxy,500,shape,10,47.46994999877643,47.40950000996236,56.12739999196492,56.12739999196492,0.09481900001992472,0.11225479998392984,10,2680,182878
