case_id,family,stratum,seed,condition,method,status,exception,voxel_iou,bev_iou,normalized_symmetric_chamfer,heldout_silhouette_iou,volume_error,gt_outside_prediction,prediction_outside_gt,inference_ms,primitive_count,triangle_equiv,descriptor_bytes,evaluations,objective,top_fit_iou,side_fit_iou,theta_json
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,moderate_morphology,billboard,pass,,0.06422519814156874,0.6428571428571429,nan,nan,0.7088859416445623,0.9220822281167109,0.7323462414578588,0.2265,878,10536,32768,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,moderate_morphology,nonsemantic_visual_hull,pass,,0.2822912766754025,0.6445012787723785,nan,nan,2.542440318302387,0.0,0.7177087233245976,0.2338,10684,128208,32768,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,sppa_mvfit,pass,,0.625,0.768025078369906,nan,nan,0.2672413793103448,0.12798408488063662,0.31187859759288333,11.0164,8,896,1481,31,0.358609606909968,0.710124826629681,0.5738498789346247,"[-0.18232155679395445,0.15031106488035445,-0.03756864270703068,1.07,0.0]"
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,generic_mvfit,pass,,0.3607638888888889,0.8115942028985508,nan,nan,0.5988063660477454,0.3110079575596817,0.5690584819576939,11.9181,8,1280,1393,31,0.4389233784363806,0.7067082683307332,0.43036649214659684,"[-0.36016510664261536,0.49325581600718466,0.5877866649021191,0.79,0.10499999999999998]"
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,sppa_text_only,pass,,0.5660871636103835,0.7174603174603175,nan,nan,0.18037135278514588,0.21187002652519893,0.33230337078651684,1.7962,8,896,887,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,bbox,pass,,0.2166199813258637,0.7058823529411765,nan,nan,3.6163793103448274,0.0,0.7833800186741363,0.2482,1,12,183,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,ellipsoid,pass,,0.28945074106364427,0.8379310344827586,nan,nan,1.4326923076923077,0.22944297082228116,0.6832492844486847,0.5071,1,160,189,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,capsule,pass,,0.28976060677885757,0.8378378378378378,nan,nan,1.60842175066313,0.1893236074270557,0.6892080844032032,0.9339,3,384,606,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,billboard,pass,,0.04583333333333333,0.8145454545454546,nan,nan,0.8348806366047745,0.9489389920424404,0.6907630522088354,0.2253,498,5976,32768,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,partial_occlusion,nonsemantic_visual_hull,pass,,0.3044496487119438,0.8058608058608059,nan,nan,0.40086206896551724,0.4396551724137931,0.6,0.233,4225,50700,32768,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,sppa_mvfit,pass,,0.6361765378458724,0.7678018575851393,nan,nan,0.3723474801061008,0.07758620689655173,0.32785697028267696,11.0896,8,896,1479,31,0.2150569846089938,0.8152610441767069,0.7567886658795749,"[-0.2616632102064472,0.09102988159746747,-0.09684982598991766,1.2100000000000002,0.0]"
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,generic_mvfit,pass,,0.35638558147121185,0.8118466898954704,nan,nan,0.7572944297082228,0.2755305039787798,0.5877358490566038,11.7492,8,1280,1396,31,0.3538326144839688,0.804630969609262,0.4995547640249332,"[-0.20238202692356028,0.4339746327242977,0.5877866649021191,0.8250000000000001,0.06999999999999999]"
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,sppa_text_only,pass,,0.5660871636103835,0.7174603174603175,nan,nan,0.18037135278514588,0.21187002652519893,0.33230337078651684,1.724,8,896,887,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,bbox,pass,,0.20458553791887124,0.6666666666666666,nan,nan,3.8879310344827585,0.0,0.7954144620811288,0.2221,1,12,180,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,ellipsoid,pass,,0.288135593220339,0.8193979933110368,nan,nan,1.5278514588859415,0.21087533156498675,0.6878279118572928,0.5004,1,160,186,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,capsule,pass,,0.28681994081493284,0.8058252427184466,nan,nan,1.7486737400530503,0.16445623342175067,0.6960193003618818,0.9261,3,384,589,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,billboard,pass,,0.06586651053864169,0.8710801393728222,nan,nan,0.7927718832891246,0.9253978779840849,0.64,0.2333,625,7500,32768,0,,,,
dev-csg_id-branching_vertical-008,branching_vertical,csg_id,110080,mask_corruption,nonsemantic_visual_hull,pass,,0.4812540400775695,0.8992805755395683,nan,nan,1.0391246684350133,0.012599469496021221,0.5157723577235772,0.2547,6150,73800,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,sppa_mvfit,pass,,0.589126213592233,0.7841409691629956,0.009714533665964946,0.7259053458516957,0.16748768472906403,0.3206448723690103,0.18396987627756858,10.9071,8,896,1480,31,0.2613912162493982,0.8333333333333334,0.649016641452345,"[-0.2824247345970967,-0.10178269430994223,-0.40502705668942907,1.07,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,generic_mvfit,pass,,0.5323343848580442,0.8644859813084113,0.017666460514993158,0.5601397667586576,0.6103896103896104,0.09314823107926556,0.4368743047830923,12.0459,8,1280,1427,31,0.23342626615894566,0.8800773694390716,0.6596009975062345,"[-0.2231435513142097,0.3004432400997752,0.3955670336935313,0.755,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,sppa_text_only,pass,,0.1159699479869004,0.6357388316151202,0.038304243147598636,0.2857115325316065,0.5942678011643528,0.7304075235109718,0.8308988764044943,1.8308,8,896,887,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,bbox,pass,,0.23694821731748728,0.6151315789473685,0.033637604802325784,0.39677419354838706,3.220331392745186,0.0,0.7630517826825127,0.2748,1,12,165,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,ellipsoid,pass,,0.42576463439335627,0.7782426778242678,0.01905812535469475,0.66110719340879,1.1522615315718765,0.05866547245857591,0.5626300457761132,0.6127,1,160,171,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,capsule,pass,,0.4034731202660262,0.7420634920634921,0.02054461209767065,0.628514995581891,1.4021495745633676,0.0219435736677116,0.5928411633109619,0.9845,3,384,586,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,billboard,pass,,0.12092447379281882,0.8947368421052632,0.016742749091708736,0.6792465909002112,0.7836990595611285,0.8687863860277654,0.39337474120082816,0.2852,483,5796,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,clean,nonsemantic_visual_hull,pass,,0.49765990639625585,0.8947368421052632,0.013509793752576035,0.6084115845779132,1.0094043887147335,0.0,0.5023400936037441,0.3432,4487,53844,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,sppa_mvfit,pass,,0.5776820954431288,0.72265625,nan,nan,0.03090013434841021,0.27899686520376177,0.256007393715342,11.3532,8,896,1462,31,0.24368326362013762,0.8304278922345484,0.6867256637168142,"[-0.2657031657330056,0.02649136045989625,-0.3901976359773759,1.07,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,generic_mvfit,pass,,0.41162984576907047,0.6914498141263941,nan,nan,1.0331392745185848,0.11553963278101209,0.5649779735682819,11.8747,8,1280,1418,31,0.31843831933687144,0.8515625,0.5184743742550656,"[-0.2657031657330056,0.3694361115867266,0.35111527112269747,1.175,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,sppa_text_only,pass,,0.1159699479869004,0.6357388316151202,nan,nan,0.5942678011643528,0.7304075235109718,0.8308988764044943,1.7722,8,896,887,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,bbox,pass,,0.23795698924731182,0.584375,nan,nan,3.155844155844156,0.008956560680698611,0.7615301724137931,0.2335,1,12,149,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,ellipsoid,pass,,0.4193614408514122,0.7727272727272727,nan,nan,1.1056874160322436,0.08240035826242723,0.5642279880901744,0.4871,1,160,155,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,capsule,pass,,0.40857919254658387,0.7420634920634921,nan,nan,1.2498880429914914,0.057321988356471114,0.5810111464968153,0.9251,3,384,508,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,billboard,pass,,0.11362700699876492,0.7030075187969925,nan,nan,0.7886251679355127,0.8763994626063591,0.4152542372881356,0.236,472,5664,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,mild_morphology,nonsemantic_visual_hull,pass,,0.5157997083130773,0.7540322580645161,nan,nan,0.7926556202418271,0.04970891177787729,0.469897576817387,0.229,4003,48036,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,sppa_mvfit,pass,,0.46360153256704983,0.75,nan,nan,0.28929690998656515,0.458128078817734,0.2375551354757404,10.9717,8,896,1489,31,0.37791430365250067,0.7407407407407407,0.5097826086956522,"[-0.32498434901589257,-0.3429447511268303,-0.30318625898774615,1.07,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,generic_mvfit,pass,,0.5401122482667547,0.7486631016042781,nan,nan,0.08911777877295118,0.26735333631885355,0.32730263157894735,11.8964,8,1280,1373,31,0.2964844677611644,0.8138138138138138,0.6002055498458376,"[-0.3842655322987796,0.0,0.4381266481123275,0.86,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,sppa_text_only,pass,,0.1159699479869004,0.6357388316151202,nan,nan,0.5942678011643528,0.7304075235109718,0.8308988764044943,1.7607,8,896,887,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,bbox,pass,,0.28423370902966705,0.708,nan,nan,2.439319301388267,0.017465293327362293,0.7143229166666667,0.2289,1,12,135,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,ellipsoid,pass,,0.47103583701521845,0.7902439024390244,nan,nan,0.683833407971339,0.1406180026869682,0.4896276595744681,0.6362,1,160,141,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,capsule,pass,,0.44499783456041575,0.8246445497630331,nan,nan,0.9883564711150918,0.07971339005821765,0.5371621621621622,1.0622,3,384,498,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,billboard,pass,,0.13063063063063063,0.7083333333333334,nan,nan,0.7635467980295566,0.8571428571428571,0.3958333333333333,0.2331,528,6336,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,moderate_morphology,nonsemantic_visual_hull,pass,,0.4678545629665302,0.7219251336898396,nan,nan,0.7299596954769368,0.12987012987012986,0.4970230390887911,0.2302,3863,46356,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,sppa_mvfit,pass,,0.5664718772826881,0.8054298642533937,nan,nan,0.07926556202418271,0.3054187192118227,0.2456225680933852,10.9572,8,896,1482,31,0.399919103575817,0.7074569789674953,0.4984520123839009,"[-0.3842655322987796,-0.10178269430994223,-0.34574587340654206,1.1400000000000001,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,generic_mvfit,pass,,0.5221535291087068,0.8333333333333334,nan,nan,0.6462158531124048,0.0922525750111957,0.4485854189336235,11.8258,8,1280,1504,31,0.38108212242684425,0.7485493230174082,0.4956736711990111,"[-0.20642198245011864,0.3004432400997752,0.3955670336935313,0.755,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,sppa_text_only,pass,,0.1159699479869004,0.6357388316151202,nan,nan,0.5942678011643528,0.7304075235109718,0.8308988764044943,1.7067,8,896,887,0,,,,"[0.0,0.0,0.0,1.0,0.0]"
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,bbox,pass,,0.25274476513865307,0.656140350877193,nan,nan,2.9565606806986118,0.0,0.7472552348613469,0.2317,1,12,183,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,ellipsoid,pass,,0.4332145103795345,0.8157894736842105,nan,nan,1.0609046126287505,0.0747872816838334,0.5510647544545849,0.4799,1,160,189,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,capsule,pass,,0.4211245607184693,0.7923728813559322,nan,nan,1.2597402597402598,0.03403493058665472,0.5725326991676576,0.9567,3,384,605,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,billboard,pass,,0.10095953274926991,0.8177339901477833,nan,nan,0.8181818181818182,0.8916256157635468,0.4039408866995074,0.2247,406,4872,32768,0,,,,
dev-csg_id-branching_vertical-009,branching_vertical,csg_id,110081,partial_occlusion,nonsemantic_visual_hull,pass,,0.3356130923302394,0.8109452736318408,nan,nan,0.44872369010300045,0.3846842812360054,0.5752704791344667,0.2293,3235,38820,32768,0,,,,
